Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,monthly_payment,debt_to_savings_ratio,description,target
41,male,2,own,little,rich,2116,6,furniture/equipment,352.6666666666667,1058.0,"Age 41, male, owns housing, little savings, rich checking account, credit amount 2116, 6 months duration, furniture/equipment purpose, monthly payment 352.67, debt to savings ratio 1058.0.",good risk
29,male,2,own,moderate,moderate,1437,9,car,159.66666666666666,479.0,"Age 29, male, owns housing, moderate savings, moderate checking account, credit amount 1437, 9 months duration, car purpose, monthly payment 159.67, debt to savings ratio 479.0.",good risk
36,male,2,own,quite rich,,4042,42,furniture/equipment,96.23809523809524,4042.0,"Age 36, male, owns housing, quite rich savings, no checking account, credit amount 4042, 42 months duration, furniture/equipment purpose, monthly payment 96.24, debt to savings ratio 4042.0.",bad risk
64,male,1,own,,,3832,9,education,425.77777777777777,3832.0,"Age 64, male, owns housing, no savings, no checking account, credit amount 3832, 9 months duration, education purpose, monthly payment 425.78, debt to savings ratio 3832.0.",bad risk
28,female,2,own,little,little,3660,24,radio/TV,152.5,1830.0,"Age 28, female, owns housing, little savings, little checking account, credit amount 3660, 24 months duration, radio/TV purpose, monthly payment 152.5, debt to savings ratio 1830.0.",bad risk
44,male,2,own,little,little,1553,18,furniture/equipment,86.27777777777777,776.5,"Age 44, male, owns housing, little savings, little checking account, credit amount 1553, 18 months duration, furniture/equipment purpose, monthly payment 86.28, debt to savings ratio 776.5.",bad risk
23,male,2,own,,moderate,1444,15,radio/TV,96.26666666666667,1444.0,"Age 23, male, owns housing, no savings, moderate checking account, credit amount 1444, 15 months duration, radio/TV purpose, monthly payment 96.27, debt to savings ratio 1444.0.",bad risk
19,female,2,rent,little,,1980,9,furniture/equipment,220.0,990.0,"Age 19, female, rents housing, little savings, no checking account, credit amount 1980, 9 months duration, furniture/equipment purpose, monthly payment 220.0, debt to savings ratio 990.0.",bad risk
25,female,1,own,little,moderate,1355,24,car,56.458333333333336,677.5,"Age 25, female, owns housing, little savings, moderate checking account, credit amount 1355, 24 months duration, car purpose, monthly payment 56.46, debt to savings ratio 677.5.",good risk
47,male,2,own,little,,1393,12,education,116.08333333333333,696.5,"Age 47, male, owns housing, little savings, no checking account, credit amount 1393, 12 months duration, education purpose, monthly payment 116.08, debt to savings ratio 696.5.",good risk
28,female,2,own,quite rich,,1376,24,radio/TV,57.333333333333336,1376.0,"Age 28, female, owns housing, quite rich savings, no checking account, credit amount 1376, 24 months duration, radio/TV purpose, monthly payment 57.33, debt to savings ratio 1376.0.",good risk
21,male,2,own,little,,15653,60,radio/TV,260.8833333333333,7826.5,"Age 21, male, owns housing, little savings, no checking account, credit amount 15653, 60 months duration, radio/TV purpose, monthly payment 260.88, debt to savings ratio 7826.5.",bad risk
34,female,2,own,little,,1493,12,radio/TV,124.41666666666667,746.5,"Age 34, female, owns housing, little savings, no checking account, credit amount 1493, 12 months duration, radio/TV purpose, monthly payment 124.42, debt to savings ratio 746.5.",bad risk
26,male,2,own,little,little,4370,42,radio/TV,104.04761904761905,2185.0,"Age 26, male, owns housing, little savings, little checking account, credit amount 4370, 42 months duration, radio/TV purpose, monthly payment 104.05, debt to savings ratio 2185.0.",bad risk
27,female,0,own,little,little,750,18,education,41.666666666666664,375.0,"27-year-old female with little savings and checking account, seeking education loan of 750, high debt-to-savings ratio.",bad risk
38,male,1,own,little,moderate,1308,15,repairs,87.2,654.0,"38-year-old male with stable job, owns housing, moderate checking account, seeking repairs loan of 1308, manageable debt-to-savings ratio.",good risk
40,male,3,own,moderate,,4623,15,education,308.2,1541.0,"40-year-old male with stable job, owns housing, moderate savings, no checking account, seeking education loan of 4623, very high debt-to-savings ratio.",bad risk
33,male,2,own,little,,1851,24,radio/TV,77.125,925.5,"33-year-old male with stable job, owns housing, little savings, no checking account, seeking radio/TV loan of 1851, high debt-to-savings ratio.",bad risk
32,male,3,own,little,little,1880,18,radio/TV,104.44444444444444,940.0,"32-year-old male with stable job, owns housing, little savings, little checking account, seeking radio/TV loan of 1880, high debt-to-savings ratio.",bad risk
27,male,2,rent,,,7980,36,business,221.66666666666666,7980.0,"27-year-old male renting, no savings or checking account, seeking business loan of 7980, extremely high debt-to-savings ratio.",bad risk
32,male,2,own,little,little,4583,30,furniture/equipment,152.76666666666668,2291.5,"32-year-old male with stable job, owns housing, little savings, little checking account, seeking furniture/equipment loan of 4583, high debt-to-savings ratio.",bad risk
26,female,2,own,quite rich,,1386,12,car,115.5,1386.0,"26-year-old female with stable job, owns housing, quite rich savings, no checking account, seeking car loan of 1386, high debt-to-savings ratio.",good risk
38,male,2,free,little,rich,947,24,car,39.458333333333336,473.5,"38-year-old male with stable job, free housing, little savings, rich checking account, seeking car loan of 947, moderate debt-to-savings ratio.",good risk
40,male,1,rent,little,little,684,12,education,57.0,342.0,"40-year-old male with stable job, renting, little savings, little checking account, seeking education loan of 684, moderate debt-to-savings ratio.",good risk
50,male,3,free,little,little,7476,48,education,155.75,3738.0,"50-year-old male with stable job, free housing, little savings, little checking account, seeking education loan of 7476, high debt-to-savings ratio.",bad risk
37,male,1,own,little,moderate,1922,12,furniture/equipment,160.16666666666666,961.0,"37-year-old male with stable job, owns housing, little savings, moderate checking account, seeking furniture/equipment loan of 1922, high debt-to-savings ratio.",bad risk
45,male,2,own,little,little,2303,24,car,95.95833333333333,1151.5,"45-year-old male with stable job, owns housing, little savings, little checking account, seeking car loan of 2303, high debt-to-savings ratio.",bad risk
42,male,3,own,moderate,moderate,8086,36,car,224.61111111111111,2695.3333333333335,"42-year-old male with stable job, owns housing, moderate savings, moderate checking account, seeking car loan of 8086, high debt-to-savings ratio.",good risk
35,male,2,own,little,,2346,24,car,97.75,1173.0,"35-year-old male with stable job, owns housing, little savings, no checking account, seeking car loan of 2346, high debt-to-savings ratio.",bad risk
22,male,2,free,little,little,3973,14,car,283.7857142857143,1986.5,"22-year-old male with stable job, free housing, little savings, little checking account, seeking car loan of 3973, high debt-to-savings ratio.",bad risk
41,male,1,own,little,moderate,888,12,car,74.0,444.0,"41-year-old male with stable job, owns housing, little savings, moderate checking account, seeking car loan of 888, moderate debt-to-savings ratio.",good risk
37,male,2,own,,,10222,48,radio/TV,212.95833333333334,10222.0,"37-year-old male with stable job, owns housing, no savings, no checking account, seeking radio/TV loan of 10222, extremely high debt-to-savings ratio.",bad risk
28,female,2,own,little,moderate,4221,30,business,140.7,2110.5,"28-year-old female with stable job, owns housing, little savings, moderate checking account, seeking business loan of 4221, high debt-to-savings ratio.",bad risk
41,male,2,own,little,moderate,6361,18,furniture/equipment,353.3888888888889,3180.5,"41-year-old male with stable job, owns housing, little savings, moderate checking account, seeking furniture/equipment loan of 6361, high debt-to-savings ratio.",good risk
23,male,2,rent,little,rich,1297,12,radio/TV,108.08333333333333,648.5,"23-year-old male with a high debt-to-savings ratio, renting, and a high monthly payment for a radio/TV.",bad risk
23,male,2,own,,little,900,12,car,75.0,900.0,"23-year-old male with no savings, owns a home, and a high debt-to-savings ratio for a car loan.",bad risk
50,male,2,own,little,,2241,21,furniture/equipment,106.71428571428571,1120.5,"50-year-old male, owns a home, with little savings, and a high debt-to-savings ratio for furniture/equipment.",bad risk
35,male,3,own,little,moderate,1050,6,furniture/equipment,175.0,525.0,"35-year-old male with moderate checking account, owns a home, and a moderate debt-to-savings ratio for furniture/equipment.",good risk
50,female,1,own,little,rich,1047,6,education,174.5,523.5,"50-year-old female with rich checking account, owns a home, and a moderate debt-to-savings ratio for education.",good risk
27,male,3,own,little,,6314,24,vacation/others,263.0833333333333,3157.0,"27-year-old male with no checking account, owns a home, and an extremely high debt-to-savings ratio for vacation/others.",bad risk
34,male,2,own,rich,moderate,3496,30,furniture/equipment,116.53333333333333,874.0,"34-year-old male with rich savings, owns a home, and a moderate debt-to-savings ratio for furniture/equipment.",good risk
27,female,2,own,little,,3609,48,business,75.1875,1804.5,"27-year-old female with no checking account, owns a home, and a high debt-to-savings ratio for business.",bad risk
43,male,2,rent,little,little,4843,12,car,403.5833333333333,2421.5,"43-year-old male renting, with little savings, and a high debt-to-savings ratio for a car.",bad risk
47,male,2,own,little,rich,3017,30,radio/TV,100.56666666666666,1508.5,"47-year-old male with rich checking account, owns a home, and a moderate debt-to-savings ratio for radio/TV.",good risk
27,male,1,own,moderate,,4139,24,business,172.45833333333334,1379.6666666666667,"27-year-old male with moderate savings, owns a home, and a moderate debt-to-savings ratio for business.",good risk
31,male,2,own,moderate,,5742,36,business,159.5,1914.0,"31-year-old male with moderate savings, owns a home, and a moderate debt-to-savings ratio for business.",good risk
42,male,3,own,little,,10366,60,car,172.76666666666668,5183.0,"42-year-old male with little savings, owns a home, and a high debt-to-savings ratio for a car.",bad risk
24,male,2,own,quite rich,,2080,6,car,346.6666666666667,2080.0,"24-year-old male with quite rich savings, owns a home, and a high debt-to-savings ratio for a car.",good risk
41,male,1,own,quite rich,,2580,21,business,122.85714285714286,2580.0,"41-year-old male with quite rich savings, owns a home, and a high debt-to-savings ratio for business.",good risk
26,female,3,rent,little,,4530,30,radio/TV,151.0,2265.0,"26-year-old female renting, with little savings, and a high debt-to-savings ratio for radio/TV.",bad risk
