Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,monthly_payment,debt_to_savings_ratio,description,target
22,female,2,own,little,no info,1808,18,furniture/equipment,100.44444444444444,904.0,"Young skilled homeowner with limited savings and no checking information. Moderate credit over a moderate term, resulting in a high debt-to-savings ratio. Elevated risk.",bad risk
48,male,3,own,no info,moderate,12204,48,business,254.25,12204.0,"Highly skilled homeowner with moderate checking but no savings information. Very large, long-term business credit, resulting in an extremely high debt-to-savings ratio. High risk.",bad risk
27,male,3,free,no info,moderate,9157,60,radio/TV,152.61666666666667,9157.0,"Young, highly skilled borrower with free housing, moderate checking, but no savings information. Very large, very long-term credit with an extremely high debt-to-savings ratio.",bad risk
37,male,2,rent,little,little,3676,6,car,612.6666666666666,1838.0,Skilled renter with minimal savings and checking accounts. High credit amount over a very short term results in a high D/S ratio and very high monthly payments. Critical risk.,bad risk
21,female,2,rent,moderate,moderate,3441,30,furniture/equipment,114.7,1147.0,"Very young skilled renter with moderate savings and checking accounts. High credit amount over a long term, resulting in a high debt-to-savings ratio. Elevated risk.",bad risk
49,male,1,own,little,no info,640,12,car,53.333333333333336,320.0,"Mature homeowner in an unskilled job with limited savings and no checking information. Very small credit amount over a short term, with an excellent debt-to-savings ratio. Low risk.",good risk
27,male,2,own,little,moderate,3652,21,business,173.9047619047619,1826.0,"Young skilled homeowner with moderate checking but limited savings. High business credit over a moderate term, resulting in a high debt-to-savings ratio. Elevated risk.",bad risk
32,male,2,own,little,no info,1530,18,car,85.0,765.0,"Skilled homeowner with limited savings and no checking account information. Moderate credit over a moderate term, resulting in a high debt-to-savings ratio. Elevated risk.",bad risk
38,male,2,own,no info,no info,3914,48,business,81.54166666666667,3914.0,"Skilled homeowner with no savings or checking account information. High business credit over a very long term, resulting in an extremely high debt-to-savings ratio. Critical risk.",bad risk
22,female,2,rent,little,little,1858,12,furniture/equipment,154.83333333333334,929.0,"Young skilled renter with minimal savings and checking accounts. Moderate credit over a short term, resulting in a high debt-to-savings ratio. Elevated risk.",bad risk
65,male,2,free,little,little,2600,18,radio/TV,144.44444444444446,1300.0,"Mature skilled borrower with free housing but limited savings/checking accounts. Moderate credit over a moderate term, resulting in a high debt-to-savings ratio. Elevated risk.",bad risk
35,male,2,own,no info,no info,1979,15,radio/TV,131.93333333333334,1979.0,"Skilled homeowner with no savings or checking account information. Moderate credit over a moderate term, resulting in a high debt-to-savings ratio. Elevated risk.",bad risk
41,male,2,own,little,rich,2116,6,furniture/equipment,352.6666666666667,1058.0,"Skilled homeowner with substantial checking, but limited savings. Moderate credit over a very short term with a high D/S ratio and high monthly payments. Acceptable risk.",good risk
29,male,2,own,moderate,moderate,1437,9,car,159.66666666666666,479.0,"Skilled homeowner with moderate savings and checking accounts. Moderate credit over a short term, with an excellent debt-to-savings ratio. Very stable profile.",good risk
36,male,2,own,quite rich,no info,4042,42,furniture/equipment,96.23809523809524,4042.0,"Skilled homeowner with good stated savings, but an extremely high calculated debt-to-savings ratio for a long-term loan, indicating significant leverage. High risk.",bad risk
64,male,1,own,no info,no info,3832,9,education,425.77777777777777,3832.0,"Very mature homeowner in an unskilled job with no account information. High credit for education over a very short term, resulting in an extremely high debt-to-savings ratio. Critical risk.",bad risk
28,female,2,own,little,little,3660,24,radio/TV,152.5,1830.0,"Young adult with stable job, owns home. Low liquidity and high Debt to Savings Ratio (DSR) indicate limited financial buffer for moderate consumer loan.",bad risk
44,male,2,own,little,little,1553,18,furniture/equipment,86.27777777777777,776.5,"Middle-aged client with stable job, owns home. Low liquidity and a high Debt to Savings Ratio (DSR) for a moderate consumer loan. Limited financial resilience.",bad risk
23,male,2,own,no info,moderate,1444,15,radio/TV,96.26666666666667,1444.0,"Young adult, stable job, owns home, but high Debt to Savings Ratio (DSR). While checking account is moderate, missing savings info and high DSR pose a risk.",bad risk
19,female,2,rent,little,no info,1980,9,furniture/equipment,220.0,990.0,"Very young, rents, with low liquidity. Moderate credit with high monthly payment and high Debt to Savings Ratio (DSR) present significant repayment risk.",bad risk
25,female,1,own,little,moderate,1355,24,car,56.458333333333336,677.5,"Young client, owns home, moderate checking. Unstable job (Job=1) and high Debt to Savings Ratio (DSR) given little savings increase risk for car loan.",bad risk
47,male,2,own,little,no info,1393,12,education,116.08333333333333,696.5,"Middle-aged, stable job, owns home. Low savings/no checking info. High Debt to Savings Ratio (DSR) for education loan indicates repayment challenge.",bad risk
28,female,2,own,quite rich,no info,1376,24,radio/TV,57.333333333333336,1376.0,Young adult with stable job and owns home. Significant 'quite rich' savings strongly mitigate the high Debt to Savings Ratio (DSR) for consumer loan.,good risk
21,male,2,own,little,no info,15653,60,radio/TV,260.8833333333333,7826.5,"Very young, high credit for consumer good over long duration. Extremely high Debt to Savings Ratio (DSR) and low liquidity indicate very high risk.",bad risk
34,female,2,own,little,no info,1493,12,radio/TV,124.41666666666667,746.5,"Young adult, stable job, owns home. Low savings and no checking info. High Debt to Savings Ratio (DSR) for moderate consumer loan suggests limited buffer.",bad risk
26,male,2,own,little,little,4370,42,radio/TV,104.04761904761905,2185.0,"Young adult, stable job, owns home. Low liquidity. High credit amount over long duration with very high Debt to Savings Ratio (DSR) poses significant risk.",bad risk
27,female,0,own,little,little,750,18,education,41.666666666666664,375.0,"Young adult with little liquidity. Major concern is job status (Job=0), making even small education loan highly risky despite homeownership.",bad risk
38,male,1,own,little,moderate,1308,15,repairs,87.2,654.0,"Middle-aged client, owns home, moderate checking. Less stable job (Job=1) combined with high Debt to Savings Ratio (DSR) for repairs loan is concerning.",bad risk
40,male,3,own,moderate,no info,4623,15,education,308.2,1541.0,"Middle-aged, highly skilled job, owns home, moderate savings. High Debt to Savings Ratio (DSR) for large education loan. Moderate savings may not suffice.",bad risk
33,male,2,own,little,no info,1851,24,radio/TV,77.125,925.5,"Young adult, stable job, owns home. Low liquidity and high Debt to Savings Ratio (DSR) make moderate consumer loan risky due to limited financial buffer.",bad risk
32,male,3,own,little,little,1880,18,radio/TV,104.44444444444444,940.0,"Young adult with highly skilled job, owns home. Low liquidity and high Debt to Savings Ratio (DSR) for moderate consumer loan. Job stability mitigates slightly.",bad risk
27,male,2,rent,no info,no info,7980,36,business,221.66666666666666,7980.0,"Young adult, stable job, rents. No liquidity info. Very high credit for business with extremely high Debt to Savings Ratio (DSR) implies substantial risk.",bad risk
32,male,2,own,little,little,4583,30,furniture/equipment,152.76666666666668,2291.5,"Young adult, stable job, owns home. Low liquidity. High credit amount over long duration with very high Debt to Savings Ratio (DSR) poses significant risk.",bad risk
26,female,2,own,quite rich,no info,1386,12,car,115.5,1386.0,"Young adult with stable job and owns home. 'Quite rich' savings strongly mitigate the high Debt to Savings Ratio (DSR) for car loan, indicating repayment capacity.",good risk
38,male,2,free,little,rich,947,24,car,39.458333333333336,473.5,"Middle-aged, stable job, 'free' housing. 'Rich' checking account and small credit amount indicate strong liquidity and low risk.",good risk
40,male,1,rent,little,little,684,12,education,57.0,342.0,"Middle-aged client, rents, low liquidity. Unstable job (Job=1) makes even a small education loan risky.",bad risk
50,male,3,free,little,little,7476,48,education,155.75,3738.0,"Middle-aged, highly skilled job, 'free' housing. Very high credit and duration with extremely high Debt to Savings Ratio (DSR) and low liquidity present high risk.",bad risk
37,male,1,own,little,moderate,1922,12,furniture/equipment,160.16666666666666,961.0,"Middle-aged client, owns home, moderate checking. Unstable job (Job=1) and high Debt to Savings Ratio (DSR) make moderate consumer loan risky.",bad risk
45,male,2,own,little,little,2303,24,car,95.95833333333333,1151.5,"Middle-aged, stable job, owns home. Low liquidity and high Debt to Savings Ratio (DSR) indicate limited buffer for moderate car loan.",bad risk
42,male,3,own,moderate,moderate,8086,36,car,224.61111111111111,2695.3333333333335,"Middle-aged, highly skilled job, owns home, moderate liquidity. Very high credit and duration, with extremely high Debt to Savings Ratio (DSR) suggests high risk.",bad risk
35,male,2,own,little,no info,2346,24,car,97.75,1173.0,"Young adult, stable job, owns home. Low savings/no checking info. High Debt to Savings Ratio (DSR) for moderate car loan indicates limited financial buffer.",bad risk
